modelName,owner,displayName,fieldName,type,description,editable,"expected_values",hidden,multivalue,recommended,required,constraints
"Network_Sessions","All_Sessions","is_not_DHCP","is_not_DHCP",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Sessions_indexes`) tag=network tag=session)"
"Network_Sessions","All_Sessions","is_VPN","is_VPN",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Sessions_indexes`) tag=network tag=session)"
"Network_Sessions","All_Sessions","is_not_VPN","is_not_VPN",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Sessions_indexes`) tag=network tag=session)"
"Network_Sessions","All_Sessions",action,action,string,"The action taken by the reporting device.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","dest_bunit","dest_bunit",string,"The business unit of the destination.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","dest_category","dest_category",string,"The category of the destination.",true,"-",false,true,false,false,
"Network_Sessions","All_Sessions","dest_priority","dest_priority",string,"The priority of the destination.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions",duration,duration,number,"The amount of time for the completion of the network session event, in seconds.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","response_time","response_time",number,"The amount of time it took to receive a response in the network session event, in seconds.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions",signature,signature,string,"An indication of the type of network session event.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","signature_id","signature_id",string,"The unique identifier or event code of the event signature.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","src_bunit","src_bunit",string,"The business unit of the source.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","src_category","src_category",string,"The category of the source.",true,"-",false,true,false,false,
"Network_Sessions","All_Sessions","src_dns","src_dns",string,"The external domain name of the client initializing a network session. Not applicable for DHCP events.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","src_ip","src_ip",string,"The IP address of the client initializing a network session. Not applicable for DHCP events.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","src_mac","src_mac",string,"The MAC address of the client initializing a network session. Not applicable for DHCP events.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","src_nt_host","src_nt_host",string,"The NetBIOS name of the client initializing a network session. Not applicable for DHCP events.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","src_priority","src_priority",string,"The priority of the source.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions",tag,tag,string,"This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.",true,"-",false,true,false,false,
"Network_Sessions","All_Sessions","user_bunit","user_bunit",string,"The business unit associated with the user.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions","user_category","user_category",string,"The category of the user.",true,"-",false,true,false,false,
"Network_Sessions","All_Sessions","user_priority","user_priority",string,"The priority of the user.",true,"-",false,false,false,false,
"Network_Sessions",BaseEvent,"_time","_time",timestamp,"no comment.",false,"-",false,false,false,false,
"Network_Sessions",BaseEvent,host,host,string,"no comment.",false,"-",false,false,false,false,
"Network_Sessions",BaseEvent,source,source,string,"no comment.",false,"-",false,false,false,false,
"Network_Sessions",BaseEvent,sourcetype,sourcetype,string,"no comment.",false,"-",false,false,false,false,
"Network_Sessions","All_Sessions","All Sessions","All_Sessions",objectCount,"no comment.",false,"-",false,false,false,false,
"Network_Sessions","All_Sessions.Session_Start","Session Start","Session_Start",objectCount,"no comment.",false,"-",false,false,false,false,
"Network_Sessions","All_Sessions.Session_End","Session End","Session_End",objectCount,"no comment.",false,"-",false,false,false,false,
"Network_Sessions","All_Sessions.DHCP","lease_duration","lease_duration",number,"The duration of the Dynamic Host Configuration Protocol (DHCP) lease, in seconds.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions.DHCP","lease_scope","lease_scope",string,"The consecutive range of possible IP addresses that the Dynamic Host Configuration Protocol (DHCP) server can lease to clients on a subnet. A lease_scope typically defines a single physical subnet on your network to which DHCP services are offered.",true,"-",false,false,false,false,
"Network_Sessions","All_Sessions.DHCP",DHCP,DHCP,objectCount,"no comment.",false,"-",false,false,false,false,
"Network_Sessions","All_Sessions.VPN",VPN,VPN,objectCount,"no comment.",false,"-",false,false,false,false,
"Network_Traffic","All_Traffic",action,action,string,"The action taken by the network device.",true,"""allowed"",""blocked"",""teardown""",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic",bytes,bytes,number,"Total count of bytes handled by this device/interface (bytes_in + bytes_out).",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic","bytes_in","bytes_in",number,"How many bytes this device/interface received.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic","bytes_out","bytes_out",number,"How many bytes this device/interface transmitted.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic",dest,dest,string,"The destination of the network traffic (the remote host). You can alias this from more specific fields, such as dest_host, dest_ip, or dest_name.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic","dest_port","dest_port",number,"The destination port of the network traffic. Note: Do not translate the value of this field to a string (tcp/80 is 80, not http). You can set up the corresponding string value in the dest_svc field.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic",dvc,dvc,string,"The device that reported the traffic event. You can alias this from more specific fields, such as dvc_host, dvc_ip, or dvc_name.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic",packets,packets,number,"The total count of packets handled by this device/interface (packets_in + packets_out).",true,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic","packets_in","packets_in",number,"The total count of packets received by this device/interface.",true,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic","packets_out","packets_out",number,"The total count of packets transmitted by this device/interface.",true,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic",rule,rule,string,"The rule which defines the action that was taken in the network event. Note: This is a string value. Use rule_id for rule fields that are integer data types. The rule_id field is optional, so it is not included in the data model.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic",src,src,string,"The source of the network traffic (the client requesting the connection). You can alias this from more specific fields, such as src_host, src_ip, or src_name.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic","src_port","src_port",string,"The source port of the network traffic. Note: Do not translate the value of this field to a string (tcp/80 is 80, not http). You can set up the corresponding string value in the src_svc field.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic",transport,transport,string,"The OSI layer 4 (transport) protocol of the traffic observed, in lower case.",true,"""tcp"",""udp"",""icmp""",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic",user,user,string,"The user that requested the traffic flow.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic","vendor_product","vendor_product",string,"The vendor and product of the device generating the network event. This field can be automatically populated by vendor and product fields in your data.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic","is_Traffic_By_Action","is_Traffic_By_Action",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic","is_not_Traffic_By_Action","is_not_Traffic_By_Action",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic.Traffic_By_Action","is_Allowed_Traffic","is_Allowed_Traffic",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic.Traffic_By_Action","is_not_Allowed_Traffic","is_not_Allowed_Traffic",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic.Traffic_By_Action","is_Blocked_Traffic","is_Blocked_Traffic",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic.Traffic_By_Action","is_not_Blocked_Traffic","is_not_Blocked_Traffic",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Network_Traffic_indexes`) tag=network tag=communicate)"
"Network_Traffic","All_Traffic",app,app,string,"The application protocol of the traffic.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic",channel,channel,number,"The 802.11 channel used by a wireless network.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dest_bunit","dest_bunit",string,"This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dest_category","dest_category",string,"This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,true,false,false,
"Network_Traffic","All_Traffic","dest_interface","dest_interface",string,"The interface that is listening remotely or receiving packets locally. Can also be referred to as the 'egress interface.'",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dest_ip","dest_ip",string,"The IP address of the destination.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dest_mac","dest_mac",string,"The destination TCP/IP layer 2 Media Access Control (MAC) address of a packet's destination, such as 06:10:9f:eb:8f:14. Note: Always force lower case on this field and use colons instead of dashes, spaces, or no separator.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dest_priority","dest_priority",string,"The destination priority, if applicable.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dest_translated_ip","dest_translated_ip",string,"The NATed IPv4 or IPv6 address to which a packet has been sent.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dest_translated_port","dest_translated_port",number,"The NATed port to which a packet has been sent. Note: Do not translate the values of this field to strings (tcp/80 is 80, not http).",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dest_zone","dest_zone",string,"The network zone of the destination.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic",direction,direction,string,"The direction the packet is traveling.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic",duration,duration,number,"The amount of time for the completion of the network event, in seconds.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dvc_ip","dvc_ip",string,"The ip address of the device.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dvc_bunit","dvc_bunit",string,"This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dvc_category","dvc_category",string,"This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,true,false,false,
"Network_Traffic","All_Traffic","dvc_mac","dvc_mac",string,"The device TCP/IP layer 2 Media Access Control (MAC) address of a packet's destination, such as 06:10:9f:eb:8f:14. Note: Always force lower case on this field and use colons instead of dashes, spaces, or no separator.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dvc_priority","dvc_priority",string,"This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","dvc_zone","dvc_zone",string,"The network zone of the device.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","flow_id","flow_id",string,"Unique identifier for this traffic stream, such as a netflow, jflow, or cflow.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","icmp_code","icmp_code",string,"The RFC 2780 or RFC 4443 human-readable code value of the traffic, such as Destination Unreachable or Parameter Problem . See the ICMP Type Numbers and the ICMPv6 Type Numbers.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","icmp_type","icmp_type",number,"The RFC 2780 or RFC 4443 numeric value of the traffic. See the ICMP Type Numbers and the ICMPv6 Type Numbers.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","process_id","process_id",string,"The numeric identifier of the process assigned by the operating system.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic",protocol,protocol,string,"The OSI layer 3 (network) protocol of the traffic observed, in lower case. For example, ip, appletalk, ipx.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","protocol_version","protocol_version",string,"Version of the OSI layer 3 protocol.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","response_time","response_time",number,"The amount of time it took to receive a response in the network event, in seconds.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","session_id","session_id",string,"The session identifier. Multiple transactions build a session.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","src_bunit","src_bunit",string,"The business unit of the network traffic source.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","src_category","src_category",string,"The category of the network traffic source.",true,"-",false,true,false,false,
"Network_Traffic","All_Traffic","src_interface","src_interface",string,"The interface that is listening locally or sending packets remotely. Can also be referred to as the 'ingress interface.'",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","src_ip","src_ip",string,"The ip address of the source.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","src_mac","src_mac",string,"The source TCP/IP layer 2 Media Access Control (MAC) address of a packet's destination, such as 06:10:9f:eb:8f:14. Note: Always force lower case on this field and use colons instead of dashes, spaces, or no separator.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","src_priority","src_priority",string,"The priority of the source, if applicable.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","src_translated_ip","src_translated_ip",string,"The NATed IPv4 or IPv6 address from which a packet has been sent.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","src_translated_port","src_translated_port",number,"The NATed port from which a packet has been sent. Note: Do not translate the values of this field to strings (tcp/80 is 80, not http).",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","src_zone","src_zone",string,"The network zone of the source.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic",ssid,ssid,string,"The 802.11 service set identifier (ssid) assigned to a wireless session.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic",tag,tag,string,"This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.",true,"-",false,true,false,false,
"Network_Traffic","All_Traffic","tcp_flag","tcp_flag",string,"The TCP flag or multiple flags specified in the event.",true,"-",false,true,false,false,
"Network_Traffic","All_Traffic",tos,tos,string,"The combination of source and destination IP ToS (type of service) values in the event.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic",ttl,ttl,number,"The 'time to live' of a packet or diagram, in seconds.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","user_bunit","user_bunit",string,"This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic","user_category","user_category",string,"This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,true,false,false,
"Network_Traffic","All_Traffic","user_priority","user_priority",string,"This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
"Network_Traffic","All_Traffic",vlan,vlan,string,"The virtual local area network (VLAN) specified in the record.",true,"-",false,true,false,false,
"Network_Traffic","All_Traffic",wifi,wifi,string,"The wireless standard(s) in use, such as 802.11a, 802.11b, 802.11g, or 802.11n.",true,"-",false,true,false,false,
"Network_Traffic","All_Traffic","vendor_account","vendor_account",string,"The account associated with the network traffic.",true,"-",false,false,false,false,
"Network_Traffic",BaseEvent,"_time","_time",timestamp,"no comment.",false,"-",false,false,false,false,
"Network_Traffic",BaseEvent,host,host,string,"no comment.",false,"-",false,false,false,false,
"Network_Traffic",BaseEvent,source,source,string,"no comment.",false,"-",false,false,false,false,
"Network_Traffic",BaseEvent,sourcetype,sourcetype,string,"no comment.",false,"-",false,false,false,false,
"Network_Traffic","All_Traffic","All Traffic","All_Traffic",objectCount,"no comment.",false,"-",false,false,false,false,
"Network_Traffic","All_Traffic.Traffic_By_Action","Traffic By Action","Traffic_By_Action",objectCount,"no comment.",false,"-",false,false,false,false,
"Network_Traffic","All_Traffic.Traffic_By_Action.Allowed_Traffic","Allowed Traffic","Allowed_Traffic",objectCount,"no comment.",false,"-",false,false,false,false,
"Network_Traffic","All_Traffic.Traffic_By_Action.Blocked_Traffic","Blocked Traffic","Blocked_Traffic",objectCount,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance",dest,dest,string,"The system where the event occurred, usually a facilities resource such as a rack or room. You can alias this from more specific fields, such as dest_host, dest_ip, or dest_name.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_CPU","is_CPU",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_not_CPU","is_not_CPU",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_Facilities","is_Facilities",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_not_Facilities","is_not_Facilities",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_Memory","is_Memory",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_not_Memory","is_not_Memory",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_Storage","is_Storage",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_not_Storage","is_not_Storage",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_Network","is_Network",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_not_Network","is_not_Network",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_OS","is_OS",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","is_not_OS","is_not_OS",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance.OS","is_Timesync","is_Timesync",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance.OS","is_not_Timesync","is_not_Timesync",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance.OS","is_Uptime","is_Uptime",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance.OS","is_not_Uptime","is_not_Uptime",childCount,"no comment.",false,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance.OS.Timesync",action,action,string,"The result of a time sync event.",true,"""success"",""failure""",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance.OS.Uptime",uptime,uptime,string,"The uptime of the compute resource, in seconds.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_Performance_indexes`) tag=performance (tag=cpu OR tag=facilities OR tag=memory OR tag=storage OR tag=network OR (tag=os ((tag=time tag=synchronize) OR tag=uptime))))"
Performance,"All_Performance","dest_bunit","dest_bunit",string,"The business unit of the system where the event occurred. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
Performance,"All_Performance","dest_category","dest_category",string,"The category of the system where the event occurred. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,true,false,false,
Performance,"All_Performance","dest_priority","dest_priority",string,"The priority of the system where the performance event occurred.",true,"-",false,false,false,false,
Performance,"All_Performance","dest_should_timesync","dest_should_timesync",boolean,"Indicates whether or not the system where the performance event occurred should time sync. This field is automatically provided by Asset and Identity correlation features of applications like the Splunk App for Enterprise Security.",true,"-",false,false,false,false,
Performance,"All_Performance","dest_should_update","dest_should_update",boolean,"Indicates whether or not the system where the performance event occurred should update. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
Performance,"All_Performance","hypervisor_id","hypervisor_id",string,"The ID of the virtualization hypervisor.",true,"-",false,false,false,false,
Performance,"All_Performance","resource_type","resource_type",string,"The type of facilities resource involved in the performance event, such as a rack, room, or system.",true,"-",false,false,false,false,
Performance,"All_Performance",tag,tag,string,"This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.",true,"-",false,true,false,false,
Performance,BaseEvent,"_time","_time",timestamp,"no comment.",false,"-",false,false,false,false,
Performance,BaseEvent,host,host,string,"no comment.",false,"-",false,false,false,false,
Performance,BaseEvent,source,source,string,"no comment.",false,"-",false,false,false,false,
Performance,BaseEvent,sourcetype,sourcetype,string,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance","All Performance","All_Performance",objectCount,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance.CPU","cpu_load_mhz","cpu_load_mhz",number,"The amount of CPU load reported by the controller in megahertz.",true,"-",false,false,false,false,
Performance,"All_Performance.CPU","cpu_load_percent","cpu_load_percent",number,"The amount of CPU load reported by the controller in percentage points.",true,"-",false,false,true,false,
Performance,"All_Performance.CPU","cpu_time","cpu_time",number,"The number of CPU seconds consumed by processes.",true,"-",false,false,false,false,
Performance,"All_Performance.CPU","cpu_user_percent","cpu_user_percent",number,"Percentage of CPU user time consumed by processes.",true,"-",false,false,false,false,
Performance,"All_Performance.CPU",CPU,CPU,objectCount,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance.Facilities",temperature,temperature,number,"Average temperature of the facilities resource, in degrees Celsius.",true,"-",false,false,true,false,
Performance,"All_Performance.Facilities",power,power,number,"Amount of power consumed by the facilities resource, in Kw/h.",true,"-",false,false,false,false,
Performance,"All_Performance.Facilities","fan_speed","fan_speed",number,"The speed of the cooling fan in the facilities resource, in rotations per second.",true,"-",false,false,false,false,
Performance,"All_Performance.Facilities",Facilities,Facilities,objectCount,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance.Memory",mem,mem,number,"The total amount of memory capacity reported by the resource, in megabytes.",true,"-",false,false,true,false,
Performance,"All_Performance.Memory","mem_committed","mem_committed",number,"The committed amount of memory reported by the resource, in megabytes.",true,"-",false,false,false,false,
Performance,"All_Performance.Memory","mem_free","mem_free",number,"The free amount of memory reported by the resource, in megabytes.",true,"-",false,false,true,false,
Performance,"All_Performance.Memory","mem_used","mem_used",number,"The used amount of memory reported by the resource, in megabytes.",true,"-",false,false,true,false,
Performance,"All_Performance.Memory",swap,swap,number,"The total swap space size, in megabytes, if applicable.",true,"-",false,false,false,false,
Performance,"All_Performance.Memory","swap_free","swap_free",number,"The free swap space size, in megabytes, if applicable.",true,"-",false,false,false,false,
Performance,"All_Performance.Memory","swap_used","swap_used",number,"The used swap space size, in megabytes, if applicable.",true,"-",false,false,false,false,
Performance,"All_Performance.Memory",Memory,Memory,objectCount,"no comment.",false,"-",false,false,false,false,
Performance,"All_Performance.Storage",array,array,string,"The array that the resource is a member of, if applicable.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage",blocksize,blocksize,number,"Block size used by the storage resource, in kilobytes.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage",cluster,cluster,string,"The cluster that the resource is a member of, if applicable.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage","fd_max","fd_max",number,"The maximum number of available file descriptors.",true,"-",false,false,false,false,
Performance,"All_Performance.Storage","fd_used","fd_used",number,"The current number of open file descriptors.",true,"-",false,false,false,false,
